ID,Country,TweakCategory,Period_Used,Year,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
ABW,ABW,Small Island States,recent_2010_2020,2020,0.0,0.0,0.0,65.0,65.0,4.0,6.0
ABW,ABW,Small Island States,recent_2010_2020,2021,0.0,0.0,0.0,63.839286,66.160714,4.0,6.0
ABW,ABW,Small Island States,recent_2010_2020,2022,0.0,0.0,0.0,62.699298,67.300702,4.0,6.0
ABW,ABW,Small Island States,recent_2010_2020,2023,0.0,0.0,0.0,61.579668,68.420332,4.0,6.0
ABW,ABW,Small Island States,recent_2010_2020,2024,0.0,0.0,0.0,60.480031,69.519969,4.0,6.0
ABW,ABW,Small Island States,recent_2010_2020,2025,0.0,0.0,0.0,59.400031,70.599969,4.0,6.0
ABW,ABW,Small Island States,recent_2010_2020,2026,0.0,0.0,0.0,58.462619054,71.46166572,4.0,6.075715226
ABW,ABW,Small Island States,recent_2010_2020,2027,0.0,0.0,0.0,57.525207108,72.32336244,4.0,6.1514304520000005
ABW,ABW,Small Island States,recent_2010_2020,2028,0.0,0.0,0.0,56.587795162,73.18505916,4.0,6.227145678
ABW,ABW,Small Island States,recent_2010_2020,2029,0.0,0.0,0.0,55.650383216,74.04675588,4.0,6.302860904000001
ABW,ABW,Small Island States,recent_2010_2020,2030,0.0,0.0,0.0,54.71297127,74.9084526,4.0,6.378576130000001
ABW,ABW,Small Island States,recent_2010_2020,2031,0.0,0.0,0.0,53.775559324,75.77014932,4.0,6.4542913560000015
ABW,ABW,Small Island States,recent_2010_2020,2032,0.0,0.0,0.0,52.838147377999995,76.63184604,4.0,6.530006582000001
ABW,ABW,Small Island States,recent_2010_2020,2033,0.0,0.0,0.0,51.900735432,77.49354276,4.0,6.605721808000002
ABW,ABW,Small Island States,recent_2010_2020,2034,0.0,0.0,0.0,50.963323486,78.35523948,4.0,6.681437034000002
ABW,ABW,Small Island States,recent_2010_2020,2035,0.0,0.0,0.0,50.025911539999996,79.2169362,4.0,6.7571522600000025
ABW,ABW,Small Island States,recent_2010_2020,2036,0.0,0.0,0.0,49.088499594,80.07863292,4.0,6.832867486000002
ABW,ABW,Small Island States,recent_2010_2020,2037,0.0,0.0,0.0,48.151087648,80.94032964,4.0,6.908582712000003
ABW,ABW,Small Island States,recent_2010_2020,2038,0.0,0.0,0.0,47.213675701999996,81.80202636,4.0,6.984297938000003
ABW,ABW,Small Island States,recent_2010_2020,2039,0.0,0.0,0.0,46.276263756,82.66372308,4.0,7.0600131640000034
ABW,ABW,Small Island States,recent_2010_2020,2040,0.0,0.0,0.0,45.33885181,83.5254198,4.0,7.135728390000003
ABW,ABW,Small Island States,recent_2010_2020,2041,0.0,0.0,0.0,44.401439864,84.38711652,4.0,7.211443616000004
ABW,ABW,Small Island States,recent_2010_2020,2042,0.0,0.0,0.0,43.464027918,85.24881324,4.0,7.287158842000004
ABW,ABW,Small Island States,recent_2010_2020,2043,0.0,0.0,0.0,42.526615972,86.11050996,4.0,7.3628740680000035
ABW,ABW,Small Island States,recent_2010_2020,2044,0.0,0.0,0.0,41.589204026,86.97220668,4.0,7.438589294000004
ABW,ABW,Small Island States,recent_2010_2020,2045,0.0,0.0,0.0,40.65179207999999,87.8339034,4.0,7.514304520000005
ABW,ABW,Small Island States,recent_2010_2020,2046,0.0,0.0,0.0,39.714380133999995,88.69560012,4.0,7.590019746000005
ABW,ABW,Small Island States,recent_2010_2020,2047,0.0,0.0,0.0,38.776968188,89.55729683999999,4.0,7.6657349720000045
ABW,ABW,Small Island States,recent_2010_2020,2048,0.0,0.0,0.0,37.839556242,90.41899356,4.0,7.741450198000005
ABW,ABW,Small Island States,recent_2010_2020,2049,0.0,0.0,0.0,36.902144296,91.28069028,4.0,7.817165424000006
ABW,ABW,Small Island States,recent_2010_2020,2050,0.0,0.0,0.0,35.96473235,92.142387,4.0,7.892880650000006
AFG,AFG,Very low-forest countries,long_1990_2020,2020,78979.0,1013.0,11444.0,297977.0,681.0,764.0,252628.0
AFG,AFG,Very low-forest countries,long_1990_2020,2021,78967.194875,1028.584133,11446.308335,298048.275117,696.296391,764.0,252535.341149
AFG,AFG,Very low-forest countries,long_1990_2020,2022,78955.357998,1044.150818,11448.61588,298119.43808,711.589941,764.0,252442.847283
AFG,AFG,Very low-forest countries,long_1990_2020,2023,78943.48963,1059.700066,11450.922634,298190.489044,726.880655,764.0,252350.517971
AFG,AFG,Very low-forest countries,long_1990_2020,2024,78931.590029,1075.231888,11453.228597,298261.428166,742.168533,764.0,252258.352787
AFG,AFG,Very low-forest countries,long_1990_2020,2025,78919.659453,1090.746296,11455.533767,298332.255603,757.453579,764.0,252166.351302
AFG,AFG,Very low-forest countries,long_1990_2020,2026,78844.4656135536,1106.0356584400001,11467.0388518248,297801.515039192,772.7020731599999,764.0,252730.2427637896
AFG,AFG,Very low-forest countries,long_1990_2020,2027,78769.2717741072,1121.32502088,11478.543936649601,297270.774475384,787.95056732,764.0,253294.1342255792
AFG,AFG,Very low-forest countries,long_1990_2020,2028,78694.0779346608,1136.6143833200001,11490.0490214744,296740.03391157597,803.19906148,764.0,253858.02568736882
AFG,AFG,Very low-forest countries,long_1990_2020,2029,78618.8840952144,1151.90374576,11501.5541062992,296209.29334776796,818.44755564,764.0,254421.9171491584
AFG,AFG,Very low-forest countries,long_1990_2020,2030,78543.690255768,1167.1931082,11513.059191124,295678.55278396,833.6960498,764.0,254985.808610948
