ID,Country,TweakCategory,Period_Used,Year,Crops,TreeCrops,Forest,Grassland,Urban,Water,Other
ABW,ABW,Small Island States,recent_2010_2020,2020,0.0,0.0,0.0,65.0,65.0,4.0,6.0
ABW,ABW,Small Island States,recent_2010_2020,2021,0.0,0.0,0.0,63.8352,66.1648,4.0,6.0
ABW,ABW,Small Island States,recent_2010_2020,2022,0.0,0.0,0.0,62.6914,67.3086,4.0,6.0
ABW,ABW,Small Island States,recent_2010_2020,2023,0.0,0.0,0.0,61.5682,68.4318,4.0,6.0
ABW,ABW,Small Island States,recent_2010_2020,2024,0.0,0.0,0.0,60.4651,69.5349,4.0,6.0
ABW,ABW,Small Island States,recent_2010_2020,2025,0.0,0.0,0.0,59.3818,70.6182,4.0,6.0
ABW,ABW,Small Island States,recent_2010_2020,2026,0.0,0.0,0.0,58.48836248,71.481396,4.0,6.03024152
ABW,ABW,Small Island States,recent_2010_2020,2027,0.0,0.0,0.0,57.59492496,72.344592,4.0,6.06048304
ABW,ABW,Small Island States,recent_2010_2020,2028,0.0,0.0,0.0,56.70148744,73.207788,4.0,6.09072456
ABW,ABW,Small Island States,recent_2010_2020,2029,0.0,0.0,0.0,55.80804992,74.070984,4.0,6.12096608
ABW,ABW,Small Island States,recent_2010_2020,2030,0.0,0.0,0.0,54.914612399999996,74.93418,4.0,6.1512076
ABW,ABW,Small Island States,recent_2010_2020,2031,0.0,0.0,0.0,54.02117488,75.797376,4.0,6.18144912
ABW,ABW,Small Island States,recent_2010_2020,2032,0.0,0.0,0.0,53.12773736,76.660572,4.0,6.2116906400000005
ABW,ABW,Small Island States,recent_2010_2020,2033,0.0,0.0,0.0,52.23429984,77.523768,4.0,6.24193216
ABW,ABW,Small Island States,recent_2010_2020,2034,0.0,0.0,0.0,51.34086232,78.386964,4.0,6.27217368
ABW,ABW,Small Island States,recent_2010_2020,2035,0.0,0.0,0.0,50.4474248,79.25016,4.0,6.3024152
ABW,ABW,Small Island States,recent_2010_2020,2036,0.0,0.0,0.0,49.55398728,80.113356,4.0,6.33265672
ABW,ABW,Small Island States,recent_2010_2020,2037,0.0,0.0,0.0,48.660549759999995,80.976552,4.0,6.36289824
ABW,ABW,Small Island States,recent_2010_2020,2038,0.0,0.0,0.0,47.76711224,81.839748,4.0,6.39313976
ABW,ABW,Small Island States,recent_2010_2020,2039,0.0,0.0,0.0,46.87367472,82.702944,4.0,6.42338128
ABW,ABW,Small Island States,recent_2010_2020,2040,0.0,0.0,0.0,45.9802372,83.56614,4.0,6.4536228
ABW,ABW,Small Island States,recent_2010_2020,2041,0.0,0.0,0.0,45.08679968,84.429336,4.0,6.48386432
ABW,ABW,Small Island States,recent_2010_2020,2042,0.0,0.0,0.0,44.19336216,85.292532,4.0,6.51410584
ABW,ABW,Small Island States,recent_2010_2020,2043,0.0,0.0,0.0,43.29992464,86.155728,4.0,6.54434736
ABW,ABW,Small Island States,recent_2010_2020,2044,0.0,0.0,0.0,42.406487119999994,87.018924,4.0,6.57458888
ABW,ABW,Small Island States,recent_2010_2020,2045,0.0,0.0,0.0,41.5130496,87.88212,4.0,6.6048304
ABW,ABW,Small Island States,recent_2010_2020,2046,0.0,0.0,0.0,40.619612079999996,88.745316,4.0,6.63507192
ABW,ABW,Small Island States,recent_2010_2020,2047,0.0,0.0,0.0,39.726174560000004,89.60851199999999,4.0,6.66531344
ABW,ABW,Small Island States,recent_2010_2020,2048,0.0,0.0,0.0,38.83273704,90.471708,4.0,6.69555496
ABW,ABW,Small Island States,recent_2010_2020,2049,0.0,0.0,0.0,37.93929952,91.334904,4.0,6.7257964800000005
ABW,ABW,Small Island States,recent_2010_2020,2050,0.0,0.0,0.0,37.045862,92.1981,4.0,6.756038
AFG,AFG,Very low-forest countries,long_1990_2020,2020,78979.0,1013.0,11444.0,297977.0,681.0,764.0,252628.0
AFG,AFG,Very low-forest countries,long_1990_2020,2021,78968.7371,1028.715,11446.3311,298048.1982,696.285,764.0,252533.7336
AFG,AFG,Very low-forest countries,long_1990_2020,2022,78958.4361,1044.4127,11448.6615,298119.2843,711.5671,764.0,252439.6384
AFG,AFG,Very low-forest countries,long_1990_2020,2023,78948.0972,1060.0929,11450.9911,298190.2583,726.8465,764.0,252345.7139
AFG,AFG,Very low-forest countries,long_1990_2020,2024,78937.7207,1075.7559,11453.32,298261.1206,742.1231,764.0,252251.9598
AFG,AFG,Very low-forest countries,long_1990_2020,2025,78927.3069,1091.4015,11455.6481,298331.8711,757.3969,764.0,252158.3755
AFG,AFG,Very low-forest countries,long_1990_2020,2026,79010.82687252,1109.7767939999999,11467.17716616,298161.13593384,772.6347119999999,764.0,252200.44851748
AFG,AFG,Very low-forest countries,long_1990_2020,2027,79094.34684504,1128.152088,11478.70623232,297990.40076767997,787.872524,764.0,252242.52153496
AFG,AFG,Very low-forest countries,long_1990_2020,2028,79177.86681756,1146.527382,11490.23529848,297819.66560152,803.110336,764.0,252284.59455244002
AFG,AFG,Very low-forest countries,long_1990_2020,2029,79261.38679008,1164.902676,11501.764364640001,297648.93043536,818.3481479999999,764.0,252326.66756992
AFG,AFG,Very low-forest countries,long_1990_2020,2030,79344.9067626,1183.2779699999999,11513.2934308,297478.19526919996,833.58596,764.0,252368.7405874
AFG,AFG,Very low-forest countries,long_1990_2020,2031,79428.42673512,1201.653264,11524.82249696,297307.46010304,848.823772,764.0,252410.81360488
AFG,AFG,Very low-forest countries,long_1990_2020,2032,79511.94670764,1220.028558,11536.35156312,297136.72493688,864.061584,764.0,252452.88662236003
AFG,AFG,Very low-forest countries,long_1990_2020,2033,79595.46668016,1238.403852,11547.88062928,296965.98977071996,879.299396,764.0,252494.95963984003
AFG,AFG,Very low-forest countries,long_1990_2020,2034,79678.98665268,1256.7791459999999,11559.409695440001,296795.25460456,894.537208,764.0,252537.03265732003
AFG,AFG,Very low-forest countries,long_1990_2020,2035,79762.5066252,1275.15444,11570.9387616,296624.5194384,909.77502,764.0,252579.10567480003
AFG,AFG,Very low-forest countries,long_1990_2020,2036,79846.02659772,1293.529734,11582.46782776,296453.78427223995,925.012832,764.0,252621.17869228005
AFG,AFG,Very low-forest countries,long_1990_2020,2037,79929.54657024,1311.905028,11593.99689392,296283.04910607997,940.250644,764.0,252663.25170976005
AFG,AFG,Very low-forest countries,long_1990_2020,2038,80013.06654276,1330.280322,11605.52596008,296112.31393992,955.488456,764.0,252705.32472724005
AFG,AFG,Very low-forest countries,long_1990_2020,2039,80096.58651528,1348.655616,11617.055026240001,295941.57877376,970.726268,764.0,252747.39774472005
AFG,AFG,Very low-forest countries,long_1990_2020,2040,80180.1064878,1367.03091,11628.5840924,295770.84360759996,985.96408,764.0,252789.47076220007
AFG,AFG,Very low-forest countries,long_1990_2020,2041,80263.62646032,1385.406204,11640.11315856,295600.10844144,1001.201892,764.0,252831.54377968007
AFG,AFG,Very low-forest countries,long_1990_2020,2042,80347.14643284,1403.781498,11651.64222472,295429.37327528,1016.4397040000001,764.0,252873.61679716007
AFG,AFG,Very low-forest countries,long_1990_2020,2043,80430.66640536,1422.156792,11663.17129088,295258.63810911996,1031.677516,764.0,252915.68981464006
AFG,AFG,Very low-forest countries,long_1990_2020,2044,80514.18637788,1440.532086,11674.700357040001,295087.90294296,1046.915328,764.0,252957.7628321201
AFG,AFG,Very low-forest countries,long_1990_2020,2045,80597.7063504,1458.90738,11686.2294232,294917.1677768,1062.1531400000001,764.0,252999.8358496001
AFG,AFG,Very low-forest countries,long_1990_2020,2046,80681.22632292,1477.282674,11697.75848936,294746.43261063995,1077.390952,764.0,253041.90886708008
AFG,AFG,Very low-forest countries,long_1990_2020,2047,80764.74629544,1495.657968,11709.28755552,294575.69744447997,1092.628764,764.0,253083.98188456008
AFG,AFG,Very low-forest countries,long_1990_2020,2048,80848.26626796,1514.033262,11720.81662168,294404.96227832,1107.8665760000001,764.0,253126.0549020401
AFG,AFG,Very low-forest countries,long_1990_2020,2049,80931.78624048,1532.408556,11732.345687840001,294234.22711215995,1123.104388,764.0,253168.1279195201
AFG,AFG,Very low-forest countries,long_1990_2020,2050,81015.306213,1550.78385,11743.874754,294063.49194599997,1138.3422,764.0,253210.2009370001
AGO,AGO,Highly agricultural economies,recent_2010_2020,2020,51218.0,2370.0,667533.0,516508.0,1246.0,1323.0,10417.0
AGO,AGO,Highly agricultural economies,recent_2010_2020,2021,51600.9408,2331.1242,663535.5503,520145.881,1254.5971,1323.0,10423.9066
AGO,AGO,Highly agricultural economies,recent_2010_2020,2022,51981.2355,2293.076,659569.7002,523753.7747,1263.2324,1323.0,10430.9811
AGO,AGO,Highly agricultural economies,recent_2010_2020,2023,52358.9034,2255.8369,655635.2009,527331.9312,1271.9057,1323.0,10438.2219
AGO,AGO,Highly agricultural economies,recent_2010_2020,2024,52733.9636,2219.3889,651731.8053,530880.5982,1280.6169,1323.0,10445.6271
AGO,AGO,Highly agricultural economies,recent_2010_2020,2025,53106.435,2183.7144,647859.2686,534400.0215,1289.3656,1323.0,10453.195
AGO,AGO,Highly agricultural economies,recent_2010_2020,2026,53484.86985560626,2158.424059418775,645585.6260908984,536730.3066502367,1297.7062398397275,1323.0,10035.0672
AGO,AGO,Highly agricultural economies,recent_2010_2020,2027,53863.30471121253,2133.1337188375496,643311.983581797,539060.5918004735,1306.0468796794548,1323.0,9616.9394
AGO,AGO,Highly agricultural economies,recent_2010_2020,2028,54241.73956681879,2107.8433782563243,641038.3410726954,541390.8769507102,1314.3875195191822,1323.0,9198.811599999999
AGO,AGO,Highly agricultural economies,recent_2010_2020,2029,54620.17442242506,2082.5530376750994,638764.698563594,543721.1621009469,1322.7281593589096,1323.0,8780.683799999999
AGO,AGO,Highly agricultural economies,recent_2010_2020,2030,54998.60927803132,2057.2626970938745,636491.0560544925,546051.4472511836,1331.0687991986372,1323.0,8362.556
AGO,AGO,Highly agricultural economies,recent_2010_2020,2031,55377.04413363759,2031.9723565126492,634217.4135453909,548381.7324014204,1339.4094390383646,1323.0,7944.4282
AGO,AGO,Highly agricultural economies,recent_2010_2020,2032,55755.47898924385,2006.682015931424,631943.7710362895,550712.017551657,1347.750078878092,1323.0,7526.3004
AGO,AGO,Highly agricultural economies,recent_2010_2020,2033,56133.91384485012,1981.391675350199,629670.128527188,553042.3027018937,1356.0907187178193,1323.0,7108.1726
AGO,AGO,Highly agricultural economies,recent_2010_2020,2034,56512.34870045638,1956.1013347689739,627396.4860180866,555372.5878521304,1364.4313585575467,1323.0,6690.0448
AGO,AGO,Highly agricultural economies,recent_2010_2020,2035,56890.78355606264,1930.8109941877487,625122.843508985,557702.8730023672,1372.771998397274,1323.0,6271.9169999999995
AGO,AGO,Highly agricultural economies,recent_2010_2020,2036,57269.21841166891,1905.5206536065236,622849.2009998835,560033.1581526039,1381.1126382370014,1323.0,5853.7892
AGO,AGO,Highly agricultural economies,recent_2010_2020,2037,57647.65326727517,1880.2303130252985,620575.558490782,562363.4433028406,1389.4532780767288,1323.0,5435.6614
AGO,AGO,Highly agricultural economies,recent_2010_2020,2038,58026.08812288144,1854.9399724440734,618301.9159816805,564693.7284530774,1397.7939179164564,1323.0,5017.5336
AGO,AGO,Highly agricultural economies,recent_2010_2020,2039,58404.5229784877,1829.6496318628483,616028.2734725791,567024.0136033141,1406.1345577561838,1323.0,4599.4057999999995
AGO,AGO,Highly agricultural economies,recent_2010_2020,2040,58782.95783409397,1804.3592912816232,613754.6309634775,569354.2987535507,1414.4751975959111,1323.0,4181.278
AGO,AGO,Highly agricultural economies,recent_2010_2020,2041,59161.39268970023,1779.068950700398,611480.988454376,571684.5839037874,1422.8158374356385,1323.0,3763.1502
AGO,AGO,Highly agricultural economies,recent_2010_2020,2042,59539.8275453065,1753.778610119173,609207.3459452746,574014.8690540242,1431.156477275366,1323.0,3345.0224
AGO,AGO,Highly agricultural economies,recent_2010_2020,2043,59918.26240091276,1728.4882695379479,606933.703436173,576345.1542042609,1439.4971171150933,1323.0,2926.8946000000005
AGO,AGO,Highly agricultural economies,recent_2010_2020,2044,60296.69725651902,1703.1979289567228,604660.0609270716,578675.4393544976,1447.8377569548206,1323.0,2508.7667999999994
AGO,AGO,Highly agricultural economies,recent_2010_2020,2045,60675.13211212529,1677.9075883754977,602386.4184179701,581005.7245047344,1456.178396794548,1323.0,2090.638999999999
AGO,AGO,Highly agricultural economies,recent_2010_2020,2046,61053.56696773155,1652.6172477942725,600112.7759088685,583336.0096549711,1464.5190366342754,1323.0,1672.5112000000008
AGO,AGO,Highly agricultural economies,recent_2010_2020,2047,61432.00182333782,1627.3269072130474,597839.1333997671,585666.2948052078,1472.859676474003,1323.0,1254.3834000000006
AGO,AGO,Highly agricultural economies,recent_2010_2020,2048,61810.43667894408,1602.0365666318223,595565.4908906656,587996.5799554444,1481.2003163137304,1323.0,836.2556000000004
AGO,AGO,Highly agricultural economies,recent_2010_2020,2049,62188.871534550344,1576.7462260505972,593291.8483815641,590326.8651056812,1489.5409561534577,1323.0,418.1278000000002
AGO,AGO,Highly agricultural economies,recent_2010_2020,2050,62567.30639015661,1551.455885469372,591018.2058724626,592657.1502559179,1497.881595993185,1323.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2020,0.0,0.0,34.0,5.0,2.0,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2021,0.0,0.0,34.0,5.0,2.0,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2022,0.0,0.0,34.0,5.0,2.0,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2023,0.0,0.0,34.0,5.0,2.0,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2024,0.0,0.0,34.0,5.0,2.0,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2025,0.0,0.0,34.0,5.0,2.0,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2026,0.0,0.0,34.0143661971831,4.988638497652582,1.9969953051643192,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2027,0.0,0.0,34.028732394366195,4.977276995305164,1.9939906103286384,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2028,0.0,0.0,34.043098591549295,4.9659154929577465,1.9909859154929577,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2029,0.0,0.0,34.057464788732396,4.954553990610329,1.987981220657277,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2030,0.0,0.0,34.0718309859155,4.943192488262911,1.9849765258215963,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2031,0.0,0.0,34.08619718309859,4.931830985915493,1.9819718309859156,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2032,0.0,0.0,34.10056338028169,4.920469483568075,1.9789671361502348,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2033,0.0,0.0,34.11492957746479,4.909107981220657,1.975962441314554,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2034,0.0,0.0,34.129295774647886,4.897746478873239,1.9729577464788732,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2035,0.0,0.0,34.14366197183099,4.886384976525822,1.9699530516431925,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2036,0.0,0.0,34.15802816901409,4.875023474178404,1.9669483568075117,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2037,0.0,0.0,34.17239436619719,4.863661971830986,1.963943661971831,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2038,0.0,0.0,34.18676056338028,4.852300469483568,1.9609389671361503,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2039,0.0,0.0,34.20112676056338,4.84093896713615,1.9579342723004696,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2040,0.0,0.0,34.215492957746484,4.829577464788732,1.9549295774647888,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2041,0.0,0.0,34.229859154929585,4.818215962441315,1.951924882629108,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2042,0.0,0.0,34.24422535211268,4.806854460093897,1.9489201877934272,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2043,0.0,0.0,34.25859154929578,4.795492957746479,1.9459154929577465,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2044,0.0,0.0,34.27295774647888,4.784131455399061,1.9429107981220657,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2045,0.0,0.0,34.287323943661974,4.772769953051643,1.939906103286385,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2046,0.0,0.0,34.301690140845075,4.761408450704225,1.9369014084507041,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2047,0.0,0.0,34.316056338028176,4.7500469483568075,1.9338967136150236,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2048,0.0,0.0,34.33042253521128,4.73868544600939,1.9308920187793428,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2049,0.0,0.0,34.34478873239437,4.727323943661972,1.927887323943662,3.0,0.0
AIA,AIA,Small Island States,recent_2010_2020,2050,0.0,0.0,34.35915492957747,4.715962441314554,1.9248826291079812,3.0,0.0
ALA,ALA,Small Island States,long_1990_2020,2020,191.0,0.0,390.0,68.0,11.0,40.0,3.0
ALA,ALA,Small Island States,long_1990_2020,2021,193.4196,0.0,393.2442,62.116,11.078,40.0,3.1422
ALA,ALA,Small Island States,long_1990_2020,2022,195.7527,0.0,395.7263,57.0933,11.1566,40.0,3.2712
ALA,ALA,Small Island States,long_1990_2020,2023,198.009,0.0,397.5628,52.8038,11.2356,40.0,3.3888
ALA,ALA,Small Island States,long_1990_2020,2024,200.1968,0.0,398.8527,49.139,11.3151,40.0,3.4964
ALA,ALA,Small Island States,long_1990_2020,2025,202.3233,0.0,399.6805,46.0061,11.3948,40.0,3.5954
ALA,ALA,Small Island States,long_1990_2020,2026,204.00711790735423,0.0,398.89246486224425,45.19220043510241,11.456728795299071,40.0,3.451584
ALA,ALA,Small Island States,long_1990_2020,2027,205.6909358147085,0.0,398.1044297244885,44.37830087020482,11.518657590598142,40.0,3.3077680000000003
ALA,ALA,Small Island States,long_1990_2020,2028,207.37475372206274,0.0,397.3163945867328,43.56440130530722,11.580586385897211,40.0,3.163952
ALA,ALA,Small Island States,long_1990_2020,2029,209.058571629417,0.0,396.5283594489771,42.75050174040963,11.642515181196282,40.0,3.020136
ALA,ALA,Small Island States,long_1990_2020,2030,210.74238953677124,0.0,395.74032431122134,41.936602175512036,11.704443976495353,40.0,2.87632
ALA,ALA,Small Island States,long_1990_2020,2031,212.4262074441255,0.0,394.9522891734656,41.122702610614446,11.766372771794424,40.0,2.732504
ALA,ALA,Small Island States,long_1990_2020,2032,214.11002535147975,0.0,394.1642540357099,40.30880304571685,11.828301567093494,40.0,2.5886880000000003
ALA,ALA,Small Island States,long_1990_2020,2033,215.79384325883402,0.0,393.3762188979542,39.49490348081926,11.890230362392565,40.0,2.444872
ALA,ALA,Small Island States,long_1990_2020,2034,217.47766116618826,0.0,392.58818376019843,38.681003915921664,11.952159157691636,40.0,2.301056
ALA,ALA,Small Island States,long_1990_2020,2035,219.16147907354252,0.0,391.8001486224427,37.86710435102407,12.014087952990707,40.0,2.15724
ALA,ALA,Small Island States,long_1990_2020,2036,220.84529698089676,0.0,391.012113484687,37.05320478612648,12.076016748289776,40.0,2.013424
ALA,ALA,Small Island States,long_1990_2020,2037,222.52911488825103,0.0,390.22407834693126,36.23930522122889,12.137945543588847,40.0,1.8696080000000002
ALA,ALA,Small Island States,long_1990_2020,2038,224.21293279560527,0.0,389.4360432091755,35.42540565633129,12.199874338887918,40.0,1.725792
ALA,ALA,Small Island States,long_1990_2020,2039,225.89675070295954,0.0,388.6480080714198,34.6115060914337,12.261803134186989,40.0,1.581976
ALA,ALA,Small Island States,long_1990_2020,2040,227.58056861031378,0.0,387.8599729336641,33.79760652653611,12.323731929486058,40.0,1.4381600000000003
ALA,ALA,Small Island States,long_1990_2020,2041,229.26438651766804,0.0,387.07193779590835,32.98370696163851,12.38566072478513,40.0,1.2943440000000002
